Gala,GALA,$0.02907
Liquity USD,LUSD,$1.04
ABBC Coin,ABBC,$0.1808
Livepeer,LPT,$7.47
JUST,JST,$0.02043
LINK,LN,$28.73
Venus BTC,vBTC,$871.54
Harmony,ONE,$0.0142
Kadena,KDA,$0.9127
Reserve Rights,RSR,$0.004251
Symbol,XYM,$0.03166
Chia,XCH,$31.83
Polymath,POLY,$0.1902
Rocket Pool,RPL,$16.22
Moonbeam,GLMR,$0.3647
SushiSwap,SUSHI,$1.27
OMG Network,OMG,$1.15
Hive,HIVE,$0.3259
Amp,AMP,$0.003806
Dogelon Mars,ELON,$0.0000002917
0x,ZRX,$0.1827
IOST,IOST,$0.008293
Ontology,ONT,$0.1738
WOO Network,WOO,$0.1266
Secret,SCRT,$0.8786
Veritaseum,VERI,$68.17
ICON,ICX,$0.1557
dYdX,DYDX,$2.17
Threshold,T,$0.01719
BORA,BORA,$0.15
Astar,ASTR,$0.03691
Audius,AUDIO,$0.1508
Bitgert,BRISE,$0.0000003364
APENFT,NFT,$0.0000004766
Horizen,ZEN,$10.02
Flux,FLUX,$0.4708
Safe,SAFE,$6.06
Baby Doge Coin,BabyDoge,$0.000000001099
Injective,INJ,$1.76
Storj,STORJ,$0.3075
SXP,SXP,$0.2432
Siacoin,SC,$0.002363
Render Token,RNDR,$0.4859
HI,HI,$0.04147
WAX,WAXP,$0.054
ConstitutionDAO,PEOPLE,$0.02373
STASIS EURO,EURS,$0.9492
Celsius,CEL,$0.4907
Voyager Token,VGX,$0.4205
Braintrust,BTRST,$0.9135
UMA,UMA,$1.68
Ribbon Finance,RBN,$0.2061
Energy Web Token,EWT,$3.74
VVS Finance,VVS,$0.000003782
Telcoin,TEL,$0.001754
Decentral Games [Old],DG,$318.84
DigiByte,DGB,$0.006977
SKALE Network,SKL,$0.02703
PlatonCoin,PLTC,$0.9302
Smooth Love Potion,SLP,$0.002553
ssv.network,SSV,$10.33
Venus USDC,vUSDC,$0.02172
Bone ShibaSwap,BONE,$0.6743
USDX [Kava],USDX,$0.9066
Kyber Network Crystal v2,KNC,$0.619
ZEON,ZEON,$0.003153
Hashflow,HFT,$0.5636
Request,REQ,$0.09952
DFI.Money,YFII,$2504.22
MXC,MXC,$0.03765
Lisk,LSK,$0.7455
Pundi X (New),PUNDIX,$0.3638
Mask Network,MASK,$3.26
Volt Inu V2,VOLT,$0.000001705
Tribe,TRIBE,$0.2091
PlayDapp,PLA,$0.1932
Decentralized Social,DESO,$10.26
Civic,CVC,$0.09094
Kaspa,KAS,$0.006354
LUKSO,LYXe,$5.89
Ergo,ERG,$1.54
Synapse,SYN,$0.6346
DeXe,DEXE,$2.41
WINkLink,WIN,$0.00009142
Sologenic,SOLO,$0.216
Aragon,ANT,$2.04
MX TOKEN,MX,$0.8597
MetisDAO,METIS,$19.99
Nervos Network,CKB,$0.002543
MediBloc,MED,$0.01324
AVINOC,AVINOC,$0.2112
API3,API3,$1.46
Creditcoin,CTC,$0.3861
Ocean Protocol,OCEAN,$0.1327
CEEK VR,CEEK,$0.09927
COTI,COTI,$0.07308
Nano,XNO,$0.6072
Mdex,MDX,$0.08531
Celer Network,CELR,$0.01125
Centrifuge,CFG,$0.2247
Persistence,XPRT,$0.5826
Bitcoin Standard Hashrate Token,BTCST,$6.28
Bifrost (BFC),BFC,$0.07169
Ren,REN,$0.07854
DAO Maker,DAO,$0.8256
Ontology Gas,ONG,$0.2387
Syscoin,SYS,$0.1121
SafePal,SFP,$0.7058
FUNToken,FUN,$0.006665
Status,SNT,$0.02154
Humanscape,HUM,$0.08344
Bancor,BNT,$0.3685
Frax Share,FXS,$4.55
iExec RLC,RLC,$0.9024
Band Protocol,BAND,$2.07
Illuvium,ILV,$44.65
Radio Caca,RACA,$0.0002168
Everscale,EVER,$0.04161
ZB Token,ZB,$0.1535
Wrapped Everscale,WEVER,$0.0414
Spell Token,SPELL,$0.000678
Prometeus,PROM,$4.28
NuCypher,NU,$0.09879
Ardor,ARDR,$0.06992
Serum,SRM,$0.2623
Function X,FX,$0.1696
S.S. Lazio Fan Token,LAZIO,$7.98
Keep Network,KEEP,$0.07975
Dent,DENT,$0.0006902
MVL,MVL,$0.003053
Vulcan Forged PYR,PYR,$2.89
Pirate Chain,ARRR,$0.3479
Biconomy,BICO,$0.3027
Cartesi,CTSI,$0.1067
Phala Network,PHA,$0.1626
H2O Dao,H2O,$0.2941
CertiK,CTK,$0.7564
Powerledger,POWR,$0.1379
Numeraire,NMR,$11.34
Orbs,ORBS,$0.02268
LooksRare,LOOKS,$0.1386
MARBLEX,MBX,$1.80
Steem,STEEM,$0.1639
Conflux,CFX,$0.03082
Stratis,STRAX,$0.4495
Morpheus.Network,MNW,$1.36
Reef,REEF,$0.003173
Datum,DAT,$0.087
Chromia,CHR,$0.114
Anyswap,ANY,$3.37
Liquity,LQTY,$0.7542
aelf,ELF,$0.1182
OriginTrail,TRAC,$0.1666
Ultra,UOS,$0.2017
Constellation,DAG,$0.04814
Multichain,MULTI,$3.34
Rakon,RKN,$0.2474
renBTC,RENBTC,$16586.27
RichQUACK.com,QUACK,$0.000000001349
WazirX,WRX,$0.1536
Venus BUSD,vBUSD,$0.02174
Loom Network,LOOM,$0.04486
Stargate Finance,STG,$0.4244
Acala Token,ACA,$0.1109
Coin98,C98,$0.2684
Uquid Coin,UQC,$5.60
RSK Smart Bitcoin,RBTC,$16681.36
XYO,XYO,$0.004508
Minted,MTD,$0.3737
Biswap,BSW,$0.2037
Orchid,OXT,$0.08276
Augur,REP,$5.18
Aurora,AURORA,$0.5488
ONUS,ONUS,$0.5654
Vai,VAI,$0.9578
NEST Protocol,NEST,$0.01893
inSure DeFi,SURE,$0.00202
XSGD,XSGD,$0.7326
Radicle,RAD,$1.60
cVault.finance,CORE,$5418.34
NKN,NKN,$0.07803
Polymesh,POLYX,$0.1337
Dero,DERO,$4.07
Velas,VLX,$0.02227
Origin Protocol,OGN,$0.1055
StormX,STMX,$0.005117
Orbit Chain,ORC,$0.08213
Wrapped Velas,WVLX,$0.02224
QuarkChain,QKC,$0.007894
Alchemy Pay,ACH,$0.01005
JOE,JOE,$0.1562
Project Galaxy,GAL,$1.44
MAGIC,MAGIC,$0.2809
GlitzKoin,GTN,$0.2005
Origin Dollar,OUSD,$1.00
Ampleforth,AMPL,$1.07
sUSD,SUSD,$1.01
Chainbing,CBG,$1.51
Clash of Lilliput,COL,$0.5961
Venus,XVS,$4.08
Seedify.fund,SFUND,$1.15
Celo Dollar,CUSD,$0.9889
Moonriver,MOVR,$8.19
Ampleforth Governance Token,FORTH,$3.01
VeThor Token,VTHO,$0.001027
Utrust,UTK,$0.09385
Aavegotchi,GHST,$1.03
Terran Coin,TRR,$1.92
Telos,TLOS,$0.1681
Adshares,ADS,$1.36
SingularityNET,AGIX,$0.04023
Standard Tokenization Protocol,STPT,$0.02756
Revain,REV,$0.0005326
MobileCoin,MOB,$0.6085
Sun (New),SUN,$0.005097
Metal,MTL,$0.6783
Wirex Token,WXT,$0.00449
Fetch.ai,FET,$0.06152
FC Porto Fan Token,PORTO,$5.76
AXEL,AXEL,$0.156
Efinity Token,EFI,$0.07974
Santos FC Fan Token,SANTOS,$9.58
Vega Protocol,VEGA,$1.23
Maple,MPL,$9.58
MaidSafeCoin,MAID,$0.09313
Hifi Finance,MFT,$0.004192
Perpetual Protocol,PERP,$0.4668
Aergo,AERGO,$0.1023
Euro Coin,EUROC,$1.03
Electroneum,ETN,$0.002307
Enzyme,MLN,$20.71
Metadium,META,$0.02422
WhiteCoin,XWC,$0.05471
RSS3,RSS3,$0.1184
XCAD Network,XCAD,$1.20
Beta Finance,BETA,$0.06552
Divi,DIVI,$0.01224
Dawn Protocol,DAWN,$0.5392
GameFi,GAFI,$7.72
Alien Worlds,TLM,$0.01523
 Alpha Venture DAO,ALPHA,$0.09041
SOMESING,SSX,$0.01471
Bitcicoin,BITCI,$0.005028
SuperFarm,SUPER,$0.09926
mStable USD,MUSD,$0.9507
Krypton DAO,KRD,$0.3837
DeFi Pulse Index,DPI,$67.99
Chrono.tech,TIME,$53.06
Bloktopia,BLOK,$0.002135
Propy,PRO,$0.4573
Dusk Network,DUSK,$0.09032
Qcash,QC,$0.08115
Alpine F1 Team Fan Token,ALPINE,$3.26
HedgeTrade,HEDG,$0.1064
Ark,ARK,$0.2609
Saitama V2,SAITAMA,$0.0009579
MOBOX,MBOX,$0.462
RSK Infrastructure Framework,RIF,$0.03938
Locus Chain,LOCUS,$0.04154
MyNeighborAlice,ALICE,$1.21
Verge,XVG,$0.002197
Metacraft,MCT,$0.6714
Rally,RLY,$0.01038
BarnBridge,BOND,$3.67
Strike,STRK,$10.41
ASD,ASD,$0.05377
Rarible,RARI,$2.70
Kunci Coin,KUNCI,$0.0287
e-Radix,EXRD,$0.04794
Polkastarter,POLS,$0.3632
CONUN,CON,$0.012
Celo Euro,CEUR,$1.02
BakeryToken,BAKE,$0.1816
UFO Gaming,UFO,$0.000001338
HUSD,HUSD,$0.154
Gods Unchained,GODS,$0.254
EFFORCE,WOZX,$0.06485
ankrETH,aETHc,$1164.69
RAI Finance,SOFI,$0.121
DEAPcoin,DEP,$0.004682
LCX,LCX,$0.04395
World Mobile Token,WMT,$0.1381
BNBPay,BPAY,$0.005494
Boba Network,BOBA,$0.199
MovieBloc,MBL,$0.00234
Splintershards,SPS,$0.0408
ARPA Chain,ARPA,$0.0282
Everipedia,IQ,$0.002988
Venus USDT,vUSDT,$0.02185
Ferro,FER,$0.04188
Alpaca Finance,ALPACA,$0.2253
ThunderCore,TT,$0.003194
smARTOFGIVING,AOG,$0.4305
CoinEx Token,CET,$0.04476
Marlin,POND,$0.008252
Forta,FORT,$0.1605
Badger DAO,BADGER,$2.56
LTO Network,LTO,$0.07615
Keep3rV1,KP3R,$73.55
Cocos-BCX,COCOS,$0.4647
AIOZ Network,AIOZ,$0.04818
Astrafer,ASTRAFER,$2.20
Travala.com,AVA,$0.5904
Klever,KLV,$0.003421
IDEX,IDEX,$0.04599
Orion Protocol,ORN,$0.9052
Ethernity Chain,ERN,$1.95
Raydium,RAY,$0.1903
YooShi,YOOSHI,$0.00000008316
Proton,XPR,$0.002097
Reserve,RSV,$0.9982
Litentry,LIT,$0.7245
Brazil National Fan Token,BFT,$0.9596
Argentine Football Association Fan Token,ARG,$8.33
USDK,USDK,$0.9984
Aeternity,AE,$0.07848
StreamCoin,STRM,$0.02004
TomoChain,TOMO,$0.3096
Groestlcoin,GRS,$0.344
Mines of Dalarnia,DAR,$0.1355
Bounce Finance Governance Token,AUCTION,$4.56
Starlink,STARL,$0.000002768
Alchemix,ALCX,$17.47
GXChain,GXC,$0.3688
Neblio,NEBL,$1.44
Verasity,VRA,$0.002844
TokenPocket,TPT,$0.007905
1eco,1ECO,$1.01
Linear,LINA,$0.00604
Cobak Token,CBK,$0.5192
Wanchain,WAN,$0.1381
Clover Finance,CLV,$0.05997
DIA,DIA,$0.3061
Tellor,TRB,$11.76
Defigram,DFG,$2.60
Tokenlon Network Token,LON,$0.5825
dKargo,DKA,$0.02513
HUNT,HUNT,$0.2313
Sweat Economy,SWEAT,$0.01241
Yield Guild Games,YGG,$0.2224
Paris Saint-Germain Fan Token,PSG,$6.75
CargoX,CXO,$0.1512
Elitium,EUM,$0.9017
Wrapped KardiaChain,WKAI,$0.006228
Flamingo,FLM,$0.07954
Hxro,HXRO,$0.05478
Komodo,KMD,$0.1878
ICHI,ICHI,$4.82
Mrweb Finance V2,AMA,$0.8127
Bitcoin Diamond,BCD,$0.13
Choise.com,CHO,$0.8979
MonaCoin,MONA,$0.3682
Ellipsis,EPS,$0.03331
Elastos,ELA,$1.19
CoinLoan,CLT,$12.25
Mint Marble,MIM,$0.6988
Swarm,BZZ,$0.4954
Gitcoin,GTC,$1.71
Cult DAO,CULT,$0.000005467
Ultiledger,ULT,$0.008025
BitShares,BTS,$0.007849
Kin,KIN,$0.00001142
Bankera,BNK,$0.0009311
TROY,TROY,$0.002601
Hoo Token,HOO,$0.2798
Venus ETH,vETH,$11.33
Steem Dollars,SBD,$1.96
KardiaChain,KAI,$0.005748
Beefy Finance,BIFI,$324.64
Refereum,RFR,$0.004547
Petals,PTS,$0.00234
Carry,CRE,$0.002561
FC Barcelona Fan Token,BAR,$4.26
VerusCoin,VRSC,$0.3135
Guild of Guardians,GOG,$0.07221
Moss Coin,MOC,$0.0589
ONBUFF,ONIT,$0.02884
Aragon Court,ANJ,$0.1722
KILT Protocol,KILT,$0.4455
REI Network,REI,$0.023
CoinPoker,CHP,$0.0796
Akash Network,AKT,$0.1981
Prosper,PROS,$1.15
Decentral Games,DG,$0.03618
Terra Virtua Kolect,TVK,$0.02799
Circuits of Value,COVAL,$0.01201
Unifi Protocol DAO,UNFI,$4.49
Qredo,QRDO,$0.1217
Unibright,UBT,$0.1397
MiL.k,MLK,$0.269
Gas,GAS,$2.12
Manchester City Fan Token,CITY,$4.86
Toko Token,TKO,$0.192
Kava Lend,HARD,$0.1536
FirmaChain,FCT,FCT2,$0.03686
Sentinel Protocol,UPP,$0.04482
RMRK,RMRK,$2.12
Goldfinch,GFI,$0.686
Harvest Finance,FARM,$30.38
Syntropy,NOIA,$0.03206
GMT Token,GMT,$0.4232
MEVerse,MEV,$0.01217
Callisto Network,CLO,$0.006367
Metahero,HERO,$0.004028
Bluzelle,BLZ,$0.05841
Alpha Quark Token,AQT,$0.7342
GYEN,GYEN,$0.007124
FIO Protocol,FIO,$0.03119
JasmyCoin,JASMY,$0.004147
Hermez Network,HEZ,$4.08
Bella Protocol,BEL,$0.3996
IRISnet,IRIS,$0.01378
TerraClassicKRW,KRTC,$0.0004867
XMON,XMON,$12548.98
Burger Swap,BURGER,$0.5746
Merit Circle,MC,$0.4484
Firo,FIRO,$1.59
TrueFi,TRU,$0.03468
Streamr,DATA,$0.02415
Portugal National Team Fan Token,POR,$5.65
Covalent,CQT,$0.07672
Frontier,FRONT,$0.1828
BENQI,QI,$0.006112
Contentos,COS,$0.004485
Boson Protocol,BOSON,$0.1905
DXdao,DXD,$367.84
Selfkey,KEY,$0.003424
Venus XVS,vXVS,$0.08083
Tokemak,TOKE,$1.11
NULS,NULS,$0.1786
Anchor Protocol,ANC,$0.05156
Wing Finance,WING,$5.94
NvirWorld,NVIR,$0.01912
Student Coin,STC,$0.003333
Automata Network,ATA,$0.1021
Alethea Artificial Liquid Intelligence Token,ALI,$0.01183
Bytom,BTM,$0.009808
QuickSwap,QUICK,$54.41
CENNZnet,CENNZ,$0.01457
TrustSwap,SWAP,$0.1752
Wilder World,WILD,$0.1928
Ambire AdEx,ADX,$0.1207
Pitbull,PIT,$0.0000000004254
MANTRA,OM,$0.03138
RAMP,RAMP,$0.03571
Chimpion,BNANA,$0.5318
Adventure Gold,AGLD,$0.2467
Router Protocol,ROUTE,$1.82
StaFi,FIS,$0.2771
Wrapped NXM,WNXM,$9.94
Ondori,RSTR,$0.0004353
Aleph.im,ALEPH,$0.06669
Cortex,CTXC,$0.08046
PlatON,LAT,$0.005458
MAP Protocol,MAP,$0.007592
XeniosCoin,XNC,$0.2111
Waltonchain,WTC,$0.2027
Hydra,HYDRA,$1.87
MATH,MATH,$0.1384
Presearch,PRE,$0.04038
DeversiFi,DVF,$0.6587
AhaToken,AHT,$0.004631
Super Zero Protocol,SERO,$0.04233
Phoenix Global (new),PHB,$0.4246
PIVX,PIVX,$0.2217
LATOKEN,LA,$0.04129
BitMart Token,BMX,$0.09063
Nestree,EGG,$0.005843
Battle World,BWO,$0.3558
Fusion,FSN,$0.2124
AMO Coin,AMO,$0.0008094
VIDT Datalink,VIDT,$0.0205
dForce,DF,$0.03574
Beam,BEAM,$0.1206
AirSwap,AST,$0.08929
Assemble Protocol,ASM,$0.01272
Pluton,PLU,$8.26
Saito,SAITO,$0.01447
Dora Factory,DORA,$3.28
USDJ,USDJ,$1.02
YIELD App,YLD,$0.07955
DxChain Token,DX,$0.0003009
ZIMBOCASH,ZASH,$0.00941
Obyte,GBYTE,$18.26
Karura,KAR,$0.2099
apM Coin,APM,$0.01764
Namecoin,NMC,$1.01
Voxies,VOXEL,$0.1873
HyperDAO,HDAO,$0.004347
Tranchess,CHESS,$0.1838
Measurable Data Token,MDT,$0.02191
SifChain,erowan,$0.005759
VITE,VITE,$0.02769
Aion,AION,$0.02878
BIDR,BIDR,$0.00006358
Mithril,MITH,$0.01428
ApeSwap,BANANA,$0.06985
Phantasma,SOUL,$0.1325
Handy,HANDY,$0.02474
MILC Platform,MLT,$0.1128
Vectorspace AI,VXV,$0.3006
district0x,DNT,$0.02323
Mango,MNGO,$0.01368
DerivaDAO,DDX,$0.5296
PARSIQ,PRQ,$0.08225
BTSE,BTSE,$3.18
Kleros,PNK,$0.02132
Akropolis,AKRO,$0.002737
Samoyedcoin,SAMO,$0.003716
Visor.Finance,VISR,$0.4542
Green Satoshi Token,GST,$0.02457
EverRise,RISE,$0.0002105
Maro,MARO,$0.01787
Metronome,MET,$0.9406
bZx Protocol,BZRX,$0.02493
RIZON,ATOLO,$0.006956
SingularityDAO,SDAO,$0.2349
LeverFi,LEVER,$0.001029
ApolloX,APX,$0.03173
PowerPool,CVP,$0.3241
OpenDAO,SOS,$0.000000131
Spiking,SPIKE,$0.02966
Hathor,HTR,$0.05415
Juventus Fan Token,JUV,$3.84
MixMarvel,MIX,$0.002758
TE-FOOD,TONE,$0.0218
Neutrino Token,NSBT,$4.66
Fountain,FTN,$0.144
Gifto,GTO,$0.01277
Freeway Token,FWT,$0.001275
Highstreet,HIGH,$1.06
DODO,DODO,$0.1136
PolySwarm,NCT,$0.008159
SOLVE,SOLVE,$0.02616
Shapeshift FOX Token,FOX,$0.03289
KOK,KOK,$0.1145
Handshake,HNS,$0.02254
Clearpool,CPOOL,$0.04131
HOPR,HOPR,$0.05669
SIX,SIX,$0.04399
Ambrosus,AMB,$0.01005
Tectonic,TONIC,$0.0000001097
Bitcoin 2,BTC2,$0.6677
DAD,DAD,$0.02339
Alitas,ALT,$0.2019
Pintu Token,PTU,$0.5066
Dock,DOCK,$0.01428
Shiba Predator,QOM,$0.00000001964
BOSAGORA,BOA,$0.03707
AC Milan Fan Token,ACM,$2.87
0Chain,ZCN,$0.2206
Kryll,KRL,$0.3085
Solend,SLND,$0.3916
Galaxy Heroes Coin,GHC,$0.00000001135
Apollo Currency,APL,$0.0005315
Haven Protocol,XHV,$0.3942
Spain National Fan Token,SNFT,$0.4548
Drep [new],DREP,$0.2841
Dego Finance,DEGO,$1.29
MimbleWimbleCoin,MWC,$1.01
CUDOS,CUDOS,$0.003381
MagicCraft,MCRT,$0.005608
Oxen,OXEN,$0.1773
Nimiq,NIM,$0.001068
Bitball Treasure,BTRS,$23.82
SuperRare,RARE,$0.1065
Gelato,GEL,$0.1757
Ooki Protocol,OOKI,$0.003204
SpookySwap,BOO,$1.11
AllianceBlock,ALBT,$0.0444
Arcblock,ABT,$0.1051
DEXTools,DEXT,$0.1057
Peercoin,PPC,$0.3715
Vertcoin,VTC,$0.1577
Mancium,MANC,$1.03
Somnium Space Cubes,CUBE,$0.8176
SHPING,SHPING,$0.005966
Bithao,BHAO,$0.1871
SUKU,SUKU,$0.05612
Grid+,GRID,$0.2562
Ethereum Push Notification Service,PUSH,$0.3083
Rai Reflex Index,RAI,$2.84
Bonfida,FIDA,$0.2225
Electric Vehicle Zone,EVZ,$0.02207
PolkaFoundry,PKF,$0.08543
ReddCoin,RDD,$0.0003234
Quantum Resistant Ledger,QRL,$0.1301
Polkadex,PDEX,$1.31
Viberate,VIB,$0.04843
Bloomzed Loyalty Club Ticket,BLCT,$0.2569
Quantstamp,QSP,$0.01351
Particl,PART,$0.7692
OAX,OAX,$0.1255
Aurox,URUS,$18.41
Cryptex Finance,CTX,$2.68
KeeperDAO,ROOK,$15.73
OVR,OVR,$0.4675
SONM (BEP-20),SNM,$0.2128
BitKan,KAN,$0.0009985
ForTube,FOR,$0.01483
DeRace,DERC,$0.1231
Rupiah Token,IDRT,$0.00006353
1irstcoin,FST,$0.193
Mirror Protocol,MIR,$0.1231
Electra Protocol,XEP,$0.0005264
Lattice Token,LTX,$0.3266
Metars Genesis,MRS,$1.05
Energi,NRG,$0.1587
pNetwork,PNT,$0.1636
Position Exchange,POSI,$0.1159
BabySwap,BABY,$0.02898
Aventus,AVT,$1.53
Carbon Protocol,$swth,$0.005754
Zenon,ZNN,$1.44
Auto,AUTO,$178.04
PEAKDEFI,PEAK,$0.006037
MCDEX Token,MCB,$4.88
MileVerse,MVC,$0.003729
Sperax,SPA,$0.00579
Meta Apes,PEEL,$0.06065
Arsenal Fan Token,AFC,$1.90
ZKSwap,ZKS,$0.04532
Advanced Technology Coin,ARC,$0.3001
All Sports,SOC,$0.005963
Newscrypto,NWC,$0.05935
Deeper Network,DPR,$0.007124
Hegic,HEGIC,$0.01255
Inflation Hedging Coin,IHC,$0.00007311
Invictus Hyperion Fund,IHF,$0.0759
GET Protocol,GET,$0.7635
PERL.eco,PERL,$0.01768
Hoge Finance,HOGE,$0.00002149
Atletico De Madrid Fan Token,ATM,$3.14
BLOCKv,VEE,$0.002421
Stratos,STOS,$0.4216
STAKE,STAKE,$1.00
TitanSwap,TITAN,$0.09085
NFTX,NFTX,$13.76
UniCrypt,UNCX,$255.09
Dvision Network,DVI,$0.02003
Shiden Network,SDN,$0.2847
Pallapay,PALLA,$0.01104
BitForex Token,BF,$0.001912
Diamond,DMD,$2.20
SENSO,SENSO,$0.1161
WaykiChain,WICC,$0.03886
VIMworld,VEED,$0.001466
ScPrime,SCP,$0.179
Zebec Protocol,ZBC,$0.01112
RFOX,RFOX,$0.006113
MintMe.com Coin,MINTME,$0.04357
SORA,XOR,$4.60
Global Coin Research,GCR,$1.99
BSCPAD,BSCPAD,$0.1005
Lossless,LSS,$0.1417
Adappter Token,ADP,$0.007518
PRIZM,PZM,$0.00249
Inter Milan Fan Token,INTER,$2.37
BASIC,BASIC,$0.001062
Cajutel,CAJ,$5.77
Galatasaray Fan Token,GAL,$1.92
Findora,FRA,$0.001685
UniLend,UFT,$0.2501
WHALE,WHALE,$0.8468
Wrapped NCG (Nine Chronicles Gold),WNCG,$0.06456
Pendle,PENDLE,$0.04269
Pepe Cash,PEPECASH,$0.01094
GoChain,GO,$0.005917
Counterparty,XCP,$2.87
Insights Network,INSTAR,$0.03805
DigitalBits,XDB,$0.005415
Marinade Staked SOL,MSOL,$14.66
BUX Token,BUX,$0.1287
GoCrypto Token,GOC,$0.03019
Ariva,ARV,$0.0001004
Bonded Finance,BOND,$0.01882
XDEFI Wallet,XDEFI,$0.1265
Civilization,CIV,$0.0239
King DAG,KDAG,$0.1315
Cere Network,CERE,$0.004536
Shyft Network,SHFT,$0.01288
League of Kingdoms Arena,LOKA,$0.288
HELLO,$HELLO,$0.0001308
FOAM,FOAM,$0.0222
ETHAX,ETHAX,$0.03907
Cratos,CRTS,$0.0001966
LBRY Credits,LBC,$0.01093
Vita Inu,VINU,$0.00000001408
Hacken Token,HAI,$0.0144
Epic Cash,EPIC,$0.4153
Receive Access Ecosystem,RAE,$1.10
Wabi,WABI,$0.06713
Gari Network,GARI,$0.03422
TABOO TOKEN,TABOO,$0.0006774
NewYork Exchange,NYE,$0.9446
HAPI Protocol,HAPI,$9.37
Crypterium,CRPT,$0.08391
