Saitama V2,SAITAMA,$0.0009243
EFFORCE,WOZX,$0.06715
Celo Euro,CEUR,$1.04
Locus Chain,LOCUS,$0.03975
RSK Infrastructure Framework,RIF,$0.03773
Metacraft,MCT,$0.6606
RAI Finance,SOFI,$0.1236
BakeryToken,BAKE,$0.1826
HUSD,HUSD,$0.1547
ankrETH,aETHc,$1167.41
Polkastarter,POLS,$0.3514
World Mobile Token,WMT,$0.1397
ASD,ASD,$0.05174
Rarible,RARI,$2.57
Gods Unchained,GODS,$0.2456
Kunci Coin,KUNCI,$0.02724
BNBPay,BPAY,$0.005494
UFO Gaming,UFO,$0.000001294
ARPA Chain,ARPA,$0.02859
LCX,LCX,$0.04274
Splintershards,SPS,$0.0407
e-Radix,EXRD,$0.04533
smARTOFGIVING,AOG,$0.4435
Venus USDT,vUSDT,$0.02185
Forta,FORT,$0.1659
Brazil National Fan Token,BFT,$1.08
Ferro,FER,$0.04149
CoinEx Token,CET,$0.04498
Marlin,POND,$0.008244
Alpaca Finance,ALPACA,$0.2239
IDEX,IDEX,$0.04788
Battle World,BWO,$0.4895
Keep3rV1,KP3R,$74.40
Klever,KLV,$0.003521
Argentine Football Association Fan Token,ARG,$9.05
Cocos-BCX,COCOS,$0.4619
Badger DAO,BADGER,$2.52
Travala.com,AVA,$0.5846
Proton,XPR,$0.002169
YooShi,YOOSHI,$0.00000008009
Groestlcoin,GRS,$0.3642
LTO Network,LTO,$0.07281
Astrafer,ASTRAFER,$2.10
Orion Protocol,ORN,$0.8675
Reserve,RSV,$0.9989
USDK,USDK,$0.9986
Litentry,LIT,$0.7207
Ethernity Chain,ERN,$1.88
Aeternity,AE,$0.07822
Starlink,STARL,$0.000002845
TokenPocket,TPT,$0.008137
TomoChain,TOMO,$0.3078
GXChain,GXC,$0.3735
Bounce Finance Governance Token,AUCTION,$4.59
StreamCoin,STRM,$0.0198
AIOZ Network,AIOZ,$0.04232
Cobak Token,CBK,$0.523
Alchemix,ALCX,$17.36
Verasity,VRA,$0.002798
HUNT,HUNT,$0.2571
ICHI,ICHI,$5.33
Mines of Dalarnia,DAR,$0.1324
Raydium,RAY,$0.1743
Mint Marble,MIM,$0.7958
Clover Finance,CLV,$0.06021
dKargo,DKA,$0.02672
Sweat Economy,SWEAT,$0.013
Linear,LINA,$0.00593
Wanchain,WAN,$0.1381
Neblio,NEBL,$1.35
DIA,DIA,$0.3071
Yield Guild Games,YGG,$0.2293
Defigram,DFG,$2.61
Tellor,TRB,$11.55
Ultiledger,ULT,$0.008545
Tokenlon Network Token,LON,$0.5743
Swarm,BZZ,$0.5218
Paris Saint-Germain Fan Token,PSG,$6.75
CargoX,CXO,$0.1506
Steem Dollars,SBD,$2.13
Refereum,RFR,$0.005014
Choise.com,CHO,$0.9146
Komodo,KMD,$0.1868
Beefy Finance,BIFI,$360.29
Star Atlas,ATLAS,$0.002502
Elitium,EUM,$0.8787
Flamingo,FLM,$0.07836
Portugal National Team Fan Token,POR,$6.12
Ellipsis,EPS,$0.03349
Moss Coin,MOC,$0.06425
Hxro,HXRO,$0.05374
Covalent,CQT,$0.1008
Bitcoin Diamond,BCD,$0.1291
Gitcoin,GTC,$1.73
CoinLoan,CLT,$12.09
Carry,CRE,$0.002664
FirmaChain,FCT,FCT2,$0.04141
Cult DAO,CULT,$0.000005391
Mrweb Finance V2,AMA,$0.7733
BitShares,BTS,$0.007749
Bankera,BNK,$0.0009311
TROY,TROY,$0.002604
MonaCoin,MONA,$0.3518
Venus ETH,vETH,$11.33
Wrapped KardiaChain,WKAI,$0.005724
Toko Token,TKO,$0.2088
Elastos,ELA,$1.12
KardiaChain,KAI,$0.005691
FC Barcelona Fan Token,BAR,$4.26
Sentinel Protocol,UPP,$0.04888
Qredo,QRDO,$0.1176
Aragon Court,ANJ,$0.1722
REI Network,REI,$0.02328
CoinPoker,CHP,$0.08049
Unibright,UBT,$0.1446
KILT Protocol,KILT,$0.4444
MiL.k,MLK,$0.2803
Kin,KIN,$0.00001068
Gas,GAS,$2.21
Terra Virtua Kolect,TVK,$0.02838
CENNZnet,CENNZ,$0.01811
1eco,1ECO,$0.8369
Akash Network,AKT,$0.1938
DXdao,DXD,$425.62
Unifi Protocol DAO,UNFI,$4.35
Guild of Guardians,GOG,$0.06783
Petals,PTS,$0.002154
ONBUFF,ONIT,$0.02716
Manchester City Fan Token,CITY,$4.78
Alpha Quark Token,AQT,$0.769
RMRK,RMRK,$2.14
MEVerse,MEV,$0.01222
Kava Lend,HARD,$0.1501
Metahero,HERO,$0.004087
GMT Token,GMT,$0.4361
Harvest Finance,FARM,$30.00
VerusCoin,VRSC,$0.2874
XMON,XMON,$13155.38
Bluzelle,BLZ,$0.05851
Boson Protocol,BOSON,$0.2005
BENQI,QI,$0.006134
Bella Protocol,BEL,$0.4058
GYEN,GYEN,$0.00711
Hermez Network,HEZ,$4.12
NvirWorld,NVIR,$0.02096
Callisto Network,CLO,$0.006195
FIO Protocol,FIO,$0.03063
Circuits of Value,COVAL,$0.01078
Mango,MNGO,$0.01863
JasmyCoin,JASMY,$0.004079
Decentral Games,DG,$0.03214
Goldfinch,GFI,$0.6432
Firo,FIRO,$1.60
TerraClassicKRW,KRTC,$0.0004791
Streamr,DATA,$0.02425
IRISnet,IRIS,$0.01328
Syntropy,NOIA,$0.02983
TrueFi,TRU,$0.03417
Tokemak,TOKE,$1.13
Contentos,COS,$0.004505
Frontier,FRONT,$0.1815
Anchor Protocol,ANC,$0.05238
Prosper,PROS,$0.9413
Selfkey,KEY,$0.003389
Merit Circle,MC,$0.4321
AhaToken,AHT,$0.005201
NULS,NULS,$0.1779
Venus XVS,vXVS,$0.0791
Wilder World,WILD,$0.1964
TrustSwap,SWAP,$0.176
Burger Swap,BURGER,$0.5354
Student Coin,STC,$0.0033
Wing Finance,WING,$5.91
Ambire AdEx,ADX,$0.1217
Automata Network,ATA,$0.1004
Bytom,BTM,$0.009729
QuickSwap,QUICK,$53.60
MANTRA,OM,$0.03131
LATOKEN,LA,$0.04579
Adventure Gold,AGLD,$0.2475
Pitbull,PIT,$0.0000000004231
RAMP,RAMP,$0.03548
Cortex,CTXC,$0.08289
PlatON,LAT,$0.005613
StaFi,FIS,$0.2764
XeniosCoin,XNC,$0.2186
Aleph.im,ALEPH,$0.0668
Alethea Artificial Liquid Intelligence Token,ALI,$0.01094
Presearch,PRE,$0.04176
Nestree,EGG,$0.006163
Fusion,FSN,$0.2317
Hoo Token,HOO,$0.1997
Ondori,RSTR,$0.0004353
MAP Protocol,MAP,$0.0078
Router Protocol,ROUTE,$1.75
Chimpion,BNANA,$0.5384
AMO Coin,AMO,$0.0008306
Wrapped NXM,WNXM,$9.60
dForce,DF,$0.03724
Phantasma,SOUL,$0.1469
Saito,SAITO,$0.0148
PIVX,PIVX,$0.2267
Super Zero Protocol,SERO,$0.04175
DeversiFi,DVF,$0.6481
BitMart Token,BMX,$0.0899
AirSwap,AST,$0.08918
Assemble Protocol,ASM,$0.0126
Pluton,PLU,$8.25
Waltonchain,WTC,$0.1921
USDJ,USDJ,$1.03
Phoenix Global (new),PHB,$0.4122
YIELD App,YLD,$0.07945
Beam,BEAM,$0.1175
apM Coin,APM,$0.01768
Hydra,HYDRA,$1.75
PARSIQ,PRQ,$0.09005
Namecoin,NMC,$1.01
ZIMBOCASH,ZASH,$0.009408
Measurable Data Token,MDT,$0.02221
DxChain Token,DX,$0.0002925
MATH,MATH,$0.1256
Voxies,VOXEL,$0.1838
Obyte,GBYTE,$17.54
Dora Factory,DORA,$3.13
Tranchess,CHESS,$0.1739
Vectorspace AI,VXV,$0.3035
Karura,KAR,$0.2007
BIDR,BIDR,$0.00006342
ApeSwap,BANANA,$0.06967
HyperDAO,HDAO,$0.004186
RIZON,ATOLO,$0.007358
SingularityDAO,SDAO,$0.2502
Aion,AION,$0.02827
Hathor,HTR,$0.05885
Akropolis,AKRO,$0.002791
VIDT Datalink,VIDT,$0.01824
Maro,MARO,$0.01855
Mithril,MITH,$0.01376
Visor.Finance,VISR,$0.4542
MILC Platform,MLT,$0.1099
PowerPool,CVP,$0.3317
Handy,HANDY,$0.0234
ApolloX,APX,$0.03221
Kleros,PNK,$0.02085
DerivaDAO,DDX,$0.5191
bZx Protocol,BZRX,$0.02488
BTSE,BTSE,$3.04
LeverFi,LEVER,$0.001022
Spiking,SPIKE,$0.02966
MixMarvel,MIX,$0.002784
Clearpool,CPOOL,$0.03925
KOK,KOK,$0.1203
Highstreet,HIGH,$1.07
OpenDAO,SOS,$0.0000001269
TE-FOOD,TONE,$0.02172
Green Satoshi Token,GST,$0.02328
Shapeshift FOX Token,FOX,$0.03406
Fountain,FTN,$0.144
SIX,SIX,$0.04604
Metronome,MET,$0.8384
district0x,DNT,$0.02055
HOPR,HOPR,$0.05757
VITE,VITE,$0.02391
SifChain,erowan,$0.004944
Tectonic,TONIC,$0.0000001118
Ambrosus,AMB,$0.0103
Juventus Fan Token,JUV,$3.71
EverRise,RISE,$0.0001925
Samoyedcoin,SAMO,$0.003328
Apollo Currency,APL,$0.0005727
DAD,DAD,$0.02336
SOLVE,SOLVE,$0.02495
PolySwarm,NCT,$0.007651
AC Milan Fan Token,ACM,$2.91
Spain National Fan Token,SNFT,$0.4772
Alitas,ALT,$0.1965
Dock,DOCK,$0.01428
Gifto,GTO,$0.01166
Shiba Predator,QOM,$0.00000001947
BOSAGORA,BOA,$0.03752
Pintu Token,PTU,$0.4975
OAX,OAX,$0.1592
Haven Protocol,XHV,$0.4018
Handshake,HNS,$0.02107
Solend,SLND,$0.3941
Freeway Token,FWT,$0.001142
Kryll,KRL,$0.3117
Galaxy Heroes Coin,GHC,$0.00000001135
Bitball Treasure,BTRS,$25.09
Neutrino Token,NSBT,$4.15
DEXTools,DEXT,$0.1122
Dego Finance,DEGO,$1.28
CUDOS,CUDOS,$0.003334
MimbleWimbleCoin,MWC,$1.00
SpookySwap,BOO,$1.15
Oxen,OXEN,$0.1769
SONM (BEP-20),SNM,$0.2386
Zenon,ZNN,$1.69
Drep [new],DREP,$0.2684
Ooki Protocol,OOKI,$0.003265
SuperRare,RARE,$0.1071
MagicCraft,MCRT,$0.005519
0Chain,ZCN,$0.2181
Nimiq,NIM,$0.001047
Arcblock,ABT,$0.1069
Mirror Protocol,MIR,$0.1375
SUKU,SUKU,$0.05796
Mancium,MANC,$1.03
Peercoin,PPC,$0.3685
Gelato,GEL,$0.1692
Bithao,BHAO,$0.1871
Aurox,URUS,$19.62
AllianceBlock,ALBT,$0.04288
SHPING,SHPING,$0.005585
Rai Reflex Index,RAI,$2.83
Meta Apes,PEEL,$0.06643
KeeperDAO,ROOK,$15.87
Bonfida,FIDA,$0.2188
Somnium Space Cubes,CUBE,$0.7814
Quantum Resistant Ledger,QRL,$0.1258
Vertcoin,VTC,$0.1496
PolkaFoundry,PKF,$0.08428
Bloomzed Loyalty Club Ticket,BLCT,$0.2562
Electric Vehicle Zone,EVZ,$0.02184
DigitalBits,XDB,$0.006985
MileVerse,MVC,$0.003992
BTU Protocol,BTU,$0.1203
ReddCoin,RDD,$0.0003161
BitKan,KAN,$0.001005
OVR,OVR,$0.4695
Polkadex,PDEX,$1.28
Lattice Token,LTX,$0.3325
Viberate,VIB,$0.04753
Quantstamp,QSP,$0.01317
Grid+,GRID,$0.2405
Rupiah Token,IDRT,$0.00006351
Auto,AUTO,$183.42
ForTube,FOR,$0.01456
1irstcoin,FST,$0.1912
Cryptex Finance,CTX,$2.55
TitanSwap,TITAN,$0.1003
Ethereum Push Notification Service,PUSH,$0.2838
Inflation Hedging Coin,IHC,$0.00007708
Carbon Protocol,$swth,$0.005817
BLOCKv,VEE,$0.002581
Arsenal Fan Token,AFC,$1.94
Energi,NRG,$0.1546
DeRace,DERC,$0.1204
MintMe.com Coin,MINTME,$0.04842
Electra Protocol,XEP,$0.0005142
BabySwap,BABY,$0.02902
PEAKDEFI,PEAK,$0.006211
ZKSwap,ZKS,$0.0455
Aventus,AVT,$1.49
Advanced Technology Coin,ARC,$0.3001
Sperax,SPA,$0.005757
NFTX,NFTX,$14.61
Newscrypto,NWC,$0.05882
Position Exchange,POSI,$0.1103
GET Protocol,GET,$0.7694
Hoge Finance,HOGE,$0.00002207
Invictus Hyperion Fund,IHF,$0.07588
pNetwork,PNT,$0.1535
MCDEX Token,MCB,$4.67
Hegic,HEGIC,$0.01229
Particl,PART,$0.6824
STAKE,STAKE,$1.01
Deeper Network,DPR,$0.006815
Atletico De Madrid Fan Token,ATM,$3.11
Zebec Protocol,ZBC,$0.01195
BASIC,BASIC,$0.001096
Shiden Network,SDN,$0.2877
Adappter Token,ADP,$0.007939
PERL.eco,PERL,$0.01692
Cajutel,CAJ,$6.14
Diamond,DMD,$2.22
BitForex Token,BF,$0.001923
Pallapay,PALLA,$0.01105
PRIZM,PZM,$0.002607
Thetan Arena,THG,$0.07106
WaykiChain,WICC,$0.03841
UniCrypt,UNCX,$248.48
Aurory,AURY,$0.831
The Transfer Token,TTT,$0.07291
SENSO,SENSO,$0.1151
Metars Genesis,MRS,$0.9067
Bitcoin 2,BTC2,$0.4549
Dvision Network,DVI,$0.01896
BSCPAD,BSCPAD,$0.1008
Global Coin Research,GCR,$1.99
WHALE,WHALE,$0.8726
UniLend,UFT,$0.2557
BUX Token,BUX,$0.1354
RFOX,RFOX,$0.005974
Galatasaray Fan Token,GAL,$1.91
Inter Milan Fan Token,INTER,$2.37
Lossless,LSS,$0.1398
Pepe Cash,PEPECASH,$0.01094
VIMworld,VEED,$0.001375
Findora,FRA,$0.001648
Pendle,PENDLE,$0.04141
LBRY Credits,LBC,$0.01143
Counterparty,XCP,$2.85
Stratos,STOS,$0.3721
GoCrypto Token,GOC,$0.03034
Insights Network,INSTAR,$0.03727
Bonded Finance,BOND,$0.01882
ScPrime,SCP,$0.1599
Vita Inu,VINU,$0.00000001465
Civilization,CIV,$0.02394
Wrapped NCG (Nine Chronicles Gold),WNCG,$0.05977
GoChain,GO,$0.005952
Wabi,WABI,$0.07446
Shyft Network,SHFT,$0.01293
HELLO,$HELLO,$0.0001308
Cere Network,CERE,$0.004482
ETHAX,ETHAX,$0.03905
Cratos,CRTS,$0.0002
Marinade Staked SOL,MSOL,$13.59
Ariva,ARV,$0.00009449
TEMCO,TEMCO,$0.00171
Emirex Token,EMRX,$0.2493
League of Kingdoms Arena,LOKA,$0.2734
XDEFI Wallet,XDEFI,$0.1206
Crypterium,CRPT,$0.08443
Flamengo Fan Token,MENGO,$1.46
Hacken Token,HAI,$0.0142
All Sports,SOC,$0.004385
Gari Network,GARI,$0.0335
